SETTLEMENTDATE,timestamp_utc,asset_label,Station Name,DUID,Region,Participant,Dispatch Type,SCADAVALUE,SIGNED_MW,ABS_MW,BESS_STATE,MAX_DISCHARGE_MW,MAX_CHARGE_MW,STORAGE_MWH,utilisation_pct,Latitude,Longitude,Category,Fuel Source - Primary,Technology Type - Primary,REGION_RRP,REGION_TOTALDEMAND
2026-08-19 20:20:00,2026-08-19T10:22:20.006926,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,-0.09,-0.09,0.09,Idle,20.0,20.0,34.0,0.45,-37.0998,142.9654,Market,Battery storage,Storage,55.42875,6748.74
2026-08-19 20:50:00,2026-08-19T10:50:35.902724,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,-0.07,-0.07,0.07,Idle,20.0,20.0,34.0,0.35,-37.0998,142.9654,Market,Battery storage,Storage,54.47,6640.83
2026-08-19 21:10:00,2026-08-19T11:10:25.732968,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,20.0,20.0,34.0,0.0,-37.0998,142.9654,Market,Battery storage,Storage,37.48,6504.24
2026-08-19 21:35:00,2026-08-19T11:35:55.837920,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,0.09,0.09,0.09,Idle,20.0,20.0,34.0,0.45,-37.0998,142.9654,Market,Battery storage,Storage,24.69089,6374.92
2026-08-19 21:55:00,2026-08-19T11:56:11.737017,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,20.0,20.0,34.0,0.0,-37.0998,142.9654,Market,Battery storage,Storage,35.42,6133.03
2026-08-19 22:35:00,2026-08-19T12:35:26.466183,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,5.83,5.83,5.83,Discharging,20.0,20.0,34.0,29.15,-37.0998,142.9654,Market,Battery storage,Storage,48.42,5847.27
2026-08-19 23:25:00,2026-08-19T13:27:49.230871,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,7.86,7.86,7.86,Discharging,20.0,20.0,34.0,39.3,-37.0998,142.9654,Market,Battery storage,Storage,60.75988,5700.1
2026-08-20 00:00:00,2026-08-19T14:05:11.935089,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,4.58,4.58,4.58,Discharging,20.0,20.0,34.0,22.9,-37.0998,142.9654,Market,Battery storage,Storage,59.37004,5523.94
2026-08-20 00:45:00,2026-08-19T14:48:09.328403,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,20.0,20.0,34.0,0.0,-37.0998,142.9654,Market,Battery storage,Storage,57.90177,5224.9
2026-08-20 01:15:00,2026-08-19T15:14:32.965149,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,-2.99,-2.99,2.99,Charging,20.0,20.0,34.0,14.95,-37.0998,142.9654,Market,Battery storage,Storage,44.00412,5085.3
2026-08-20 01:45:00,2026-08-19T15:48:28.943206,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,0.0,0.0,0.0,Idle,20.0,20.0,34.0,0.0,-37.0998,142.9654,Market,Battery storage,Storage,57.32186,4943.2
2026-08-20 02:10:00,2026-08-19T16:10:54.788132,Bulgana Green Power Hub (BULBES1),Bulgana Green Power Hub,BULBES1,VIC1,Bulgana Wind Farm Pty Ltd,Bidirectional Unit,0.02,0.02,0.02,Idle,20.0,20.0,34.0,0.1,-37.0998,142.9654,Market,Battery storage,Storage,35.94,4848.23
2026-08-19 02:20:00,2026-08-18T16:24:21.557610,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-1.01,-1.01,1.01,Charging,100.0,100.0,200.0,1.01,-35.3448,149.2457,Market,Battery storage,Storage,43.05,7519.51
2026-08-19 02:55:00,2026-08-18T16:57:22.451779,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.52,-0.52,0.52,Idle,100.0,100.0,200.0,0.52,-35.3448,149.2457,Market,Battery storage,Storage,43.05,7278.23
2026-08-19 03:15:00,2026-08-18T17:21:17.827835,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.62,-0.62,0.62,Idle,100.0,100.0,200.0,0.62,-35.3448,149.2457,Market,Battery storage,Storage,43.05,7227.02
2026-08-19 03:45:00,2026-08-18T17:47:50.581147,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.73,-0.73,0.73,Idle,100.0,100.0,200.0,0.73,-35.3448,149.2457,Market,Battery storage,Storage,46.31554,7114.03
2026-08-19 04:00:00,2026-08-18T18:04:19.484643,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.93,-0.93,0.93,Idle,100.0,100.0,200.0,0.93,-35.3448,149.2457,Market,Battery storage,Storage,43.10615,7143.32
2026-08-19 04:50:00,2026-08-18T18:52:59.170689,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.64,-0.64,0.64,Idle,100.0,100.0,200.0,0.64,-35.3448,149.2457,Market,Battery storage,Storage,43.05,7315.67
2026-08-19 05:15:00,2026-08-18T19:17:38.408192,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.53,-0.53,0.53,Idle,100.0,100.0,200.0,0.53,-35.3448,149.2457,Market,Battery storage,Storage,42.89447,7632.22
2026-08-19 05:40:00,2026-08-18T19:42:38.757103,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,0.88,0.88,0.88,Idle,100.0,100.0,200.0,0.88,-35.3448,149.2457,Market,Battery storage,Storage,65.5,8022.39
2026-08-19 05:50:00,2026-08-18T19:56:37.856716,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-1.93,-1.93,1.93,Charging,100.0,100.0,200.0,1.93,-35.3448,149.2457,Market,Battery storage,Storage,57.39012,8133.71
2026-08-19 06:15:00,2026-08-18T20:16:55.727919,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.57,-0.57,0.57,Idle,100.0,100.0,200.0,0.57,-35.3448,149.2457,Market,Battery storage,Storage,64.05,8633.92
2026-08-19 06:35:00,2026-08-18T20:42:35.766421,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.62,-0.62,0.62,Idle,100.0,100.0,200.0,0.62,-35.3448,149.2457,Market,Battery storage,Storage,65.5,9275.08
2026-08-19 06:55:00,2026-08-18T20:59:10.294242,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-2.06,-2.06,2.06,Charging,100.0,100.0,200.0,2.06,-35.3448,149.2457,Market,Battery storage,Storage,65.5,9527.99
2026-08-19 07:15:00,2026-08-18T21:19:24.984457,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.67,-0.67,0.67,Idle,100.0,100.0,200.0,0.67,-35.3448,149.2457,Market,Battery storage,Storage,84.79,9668.51
2026-08-19 07:40:00,2026-08-18T21:41:34.738040,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-24.39,-24.39,24.39,Charging,100.0,100.0,200.0,24.39,-35.3448,149.2457,Market,Battery storage,Storage,67.09029,9431.06
2026-08-19 07:50:00,2026-08-18T21:55:49.662658,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-1.29,-1.29,1.29,Charging,100.0,100.0,200.0,1.29,-35.3448,149.2457,Market,Battery storage,Storage,40.0,9221.66
2026-08-19 08:15:00,2026-08-18T22:17:10.226876,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,88.12,88.12,88.12,Discharging,100.0,100.0,200.0,88.12,-35.3448,149.2457,Market,Battery storage,Storage,62.47288,8965.42
2026-08-19 08:40:00,2026-08-18T22:43:55.911931,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.5,-0.5,0.5,Idle,100.0,100.0,200.0,0.5,-35.3448,149.2457,Market,Battery storage,Storage,25.12,8290.02
2026-08-19 09:00:00,2026-08-18T23:02:44.555164,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.63,-0.63,0.63,Idle,100.0,100.0,200.0,0.63,-35.3448,149.2457,Market,Battery storage,Storage,25.12,7876.61
2026-08-19 09:25:00,2026-08-18T23:27:08.844757,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-2.7,-2.7,2.7,Charging,100.0,100.0,200.0,2.7,-35.3448,149.2457,Market,Battery storage,Storage,23.9901,7456.53
2026-08-19 09:40:00,2026-08-18T23:44:39.275504,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-58.59,-58.59,58.59,Charging,100.0,100.0,200.0,58.59,-35.3448,149.2457,Market,Battery storage,Storage,21.36704,7224.43
2026-08-19 10:00:00,2026-08-19T00:00:38.416381,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-60.02,-60.02,60.02,Charging,100.0,100.0,200.0,60.02,-35.3448,149.2457,Market,Battery storage,Storage,13.3,7044.07
2026-08-19 11:15:00,2026-08-19T01:15:23.567734,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-60.65,-60.65,60.65,Charging,100.0,100.0,200.0,60.65,-35.3448,149.2457,Market,Battery storage,Storage,13.3,6488.65
2026-08-19 12:30:00,2026-08-19T02:32:49.185544,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-59.14,-59.14,59.14,Charging,100.0,100.0,200.0,59.14,-35.3448,149.2457,Market,Battery storage,Storage,23.81,5883.63
2026-08-19 13:20:00,2026-08-19T03:25:53.188096,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.07,-0.07,0.07,Idle,100.0,100.0,200.0,0.07,-35.3448,149.2457,Market,Battery storage,Storage,13.3,5901.33
2026-08-19 14:00:00,2026-08-19T04:06:21.305170,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,0.29,0.29,0.29,Idle,100.0,100.0,200.0,0.29,-35.3448,149.2457,Market,Battery storage,Storage,36.99097,6009.75
2026-08-19 14:45:00,2026-08-19T04:47:58.578160,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-52.81,-52.81,52.81,Charging,100.0,100.0,200.0,52.81,-35.3448,149.2457,Market,Battery storage,Storage,-1.52676,6473.69
2026-08-19 15:05:00,2026-08-19T05:15:08.832730,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-59.23,-59.23,59.23,Charging,100.0,100.0,200.0,59.23,-35.3448,149.2457,Market,Battery storage,Storage,-5.51692,6672.68
2026-08-19 15:40:00,2026-08-19T05:48:29.584361,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,6.52,6.52,6.52,Discharging,100.0,100.0,200.0,6.52,-35.3448,149.2457,Market,Battery storage,Storage,23.7201,7386.02
2026-08-19 16:15:00,2026-08-19T06:16:49.017234,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,0.44,0.44,0.44,Idle,100.0,100.0,200.0,0.44,-35.3448,149.2457,Market,Battery storage,Storage,84.79,7967.24
2026-08-19 17:05:00,2026-08-19T07:08:06.350479,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.53,-0.53,0.53,Idle,100.0,100.0,200.0,0.53,-35.3448,149.2457,Market,Battery storage,Storage,72.74167,9028.41
2026-08-19 17:50:00,2026-08-19T07:50:16.175697,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.88,-0.88,0.88,Idle,100.0,100.0,200.0,0.88,-35.3448,149.2457,Market,Battery storage,Storage,76.42604,9746.49
2026-08-19 18:15:00,2026-08-19T08:17:34.089831,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,88.9,88.9,88.9,Discharging,100.0,100.0,200.0,88.9,-35.3448,149.2457,Market,Battery storage,Storage,67.72598,9866.93
2026-08-19 18:55:00,2026-08-19T08:56:40.390621,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-1.83,-1.83,1.83,Charging,100.0,100.0,200.0,1.83,-35.3448,149.2457,Market,Battery storage,Storage,68.72112,9931.85
2026-08-19 19:30:00,2026-08-19T09:27:47.103005,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,0.48,0.48,0.48,Idle,100.0,100.0,200.0,0.48,-35.3448,149.2457,Market,Battery storage,Storage,74.09414,9796.31
2026-08-19 19:55:00,2026-08-19T09:57:46.162687,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-1.57,-1.57,1.57,Charging,100.0,100.0,200.0,1.57,-35.3448,149.2457,Market,Battery storage,Storage,71.61161,9731.76
2026-08-19 20:20:00,2026-08-19T10:22:20.006926,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-1.33,-1.33,1.33,Charging,100.0,100.0,200.0,1.33,-35.3448,149.2457,Market,Battery storage,Storage,71.4,9580.62
2026-08-19 20:50:00,2026-08-19T10:50:35.902724,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,45.31,45.31,45.31,Discharging,100.0,100.0,200.0,45.31,-35.3448,149.2457,Market,Battery storage,Storage,74.73247,9434.53
2026-08-19 21:10:00,2026-08-19T11:10:25.732968,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,43.9,43.9,43.9,Discharging,100.0,100.0,200.0,43.9,-35.3448,149.2457,Market,Battery storage,Storage,85.50902,9222.68
2026-08-19 21:35:00,2026-08-19T11:35:55.837920,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,89.13,89.13,89.13,Discharging,100.0,100.0,200.0,89.13,-35.3448,149.2457,Market,Battery storage,Storage,71.4,9052.93
2026-08-19 21:55:00,2026-08-19T11:56:11.737017,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.06,-0.06,0.06,Idle,100.0,100.0,200.0,0.06,-35.3448,149.2457,Market,Battery storage,Storage,67.52128,8821.52
2026-08-19 22:35:00,2026-08-19T12:35:26.466183,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.03,-0.03,0.03,Idle,100.0,100.0,200.0,0.03,-35.3448,149.2457,Market,Battery storage,Storage,69.99,8617.26
2026-08-19 23:25:00,2026-08-19T13:27:49.230871,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,0.11,0.11,0.11,Idle,100.0,100.0,200.0,0.11,-35.3448,149.2457,Market,Battery storage,Storage,65.51,8171.83
2026-08-20 00:00:00,2026-08-19T14:05:11.935089,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-1.01,-1.01,1.01,Charging,100.0,100.0,200.0,1.01,-35.3448,149.2457,Market,Battery storage,Storage,65.04992,8011.35
2026-08-20 00:45:00,2026-08-19T14:48:09.328403,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-1.84,-1.84,1.84,Charging,100.0,100.0,200.0,1.84,-35.3448,149.2457,Market,Battery storage,Storage,65.51,7936.44
2026-08-20 01:15:00,2026-08-19T15:14:32.965149,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-2.7,-2.7,2.7,Charging,100.0,100.0,200.0,2.7,-35.3448,149.2457,Market,Battery storage,Storage,50.14132,7676.08
2026-08-20 01:45:00,2026-08-19T15:48:28.943206,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.76,-0.76,0.76,Idle,100.0,100.0,200.0,0.76,-35.3448,149.2457,Market,Battery storage,Storage,64.81346,7428.49
2026-08-20 02:10:00,2026-08-19T16:10:54.788132,Capital Battery (CAPBES1),Capital Battery,CAPBES1,NSW1,Capital Battery Pty Ltd as Trustee for Capital Battery Trust,Bidirectional Unit,-0.49,-0.49,0.49,Idle,100.0,100.0,200.0,0.49,-35.3448,149.2457,Market,Battery storage,Storage,60.20759,7276.91
2026-08-19 02:20:00,2026-08-18T16:24:21.557610,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,-4.10548,1424.73
2026-08-19 02:55:00,2026-08-18T16:57:22.451779,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,-5.77259,1399.0
2026-08-19 03:15:00,2026-08-18T17:21:17.827835,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,-5.82258,1400.76
2026-08-19 03:45:00,2026-08-18T17:47:50.581147,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,-6.25,1336.52
2026-08-19 04:00:00,2026-08-18T18:04:19.484643,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,-6.06993,1318.68
2026-08-19 04:50:00,2026-08-18T18:52:59.170689,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,-4.32,1351.04
2026-08-19 05:15:00,2026-08-18T19:17:38.408192,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,-4.21,1332.94
2026-08-19 05:40:00,2026-08-18T19:42:38.757103,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,-7.01,1359.82
2026-08-19 05:50:00,2026-08-18T19:56:37.856716,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.91,-0.91,0.91,Idle,2.14,2.0,2.0,45.5,-35.1245,138.4725,Market,Battery storage,Storage,-4.21,1353.3
2026-08-19 06:15:00,2026-08-18T20:16:55.727919,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,0.0,0.0,0.0,Idle,2.14,2.0,2.0,0.0,-35.1245,138.4725,Market,Battery storage,Storage,-5.62,1404.43
2026-08-19 06:35:00,2026-08-18T20:42:35.766421,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.92,-0.92,0.92,Idle,2.14,2.0,2.0,46.0,-35.1245,138.4725,Market,Battery storage,Storage,-4.21,1433.16
2026-08-19 06:55:00,2026-08-18T20:59:10.294242,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.02,-0.02,0.02,Idle,2.14,2.0,2.0,1.0,-35.1245,138.4725,Market,Battery storage,Storage,18.2,1506.64
2026-08-19 07:15:00,2026-08-18T21:19:24.984457,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,0.0,0.0,0.0,Idle,2.14,2.0,2.0,0.0,-35.1245,138.4725,Market,Battery storage,Storage,31.74788,1564.61
2026-08-19 07:40:00,2026-08-18T21:41:34.738040,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.0,-0.0,0.0,Idle,2.14,2.0,2.0,0.0,-35.1245,138.4725,Market,Battery storage,Storage,49.02,1641.86
2026-08-19 07:50:00,2026-08-18T21:55:49.662658,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,32.12699,1610.52
2026-08-19 08:15:00,2026-08-18T22:17:10.226876,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.01,-0.01,0.01,Idle,2.14,2.0,2.0,0.5,-35.1245,138.4725,Market,Battery storage,Storage,30.96,1547.33
2026-08-19 08:40:00,2026-08-18T22:43:55.911931,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,0.0,0.0,0.0,Idle,2.14,2.0,2.0,0.0,-35.1245,138.4725,Market,Battery storage,Storage,2.5537,1432.26
2026-08-19 09:00:00,2026-08-18T23:02:44.555164,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,0.0,0.0,0.0,Idle,2.14,2.0,2.0,0.0,-35.1245,138.4725,Market,Battery storage,Storage,0.50324,1274.94
2026-08-19 09:25:00,2026-08-18T23:27:08.844757,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.04,-0.04,0.04,Idle,2.14,2.0,2.0,2.0,-35.1245,138.4725,Market,Battery storage,Storage,-4.24,1155.06
2026-08-19 09:40:00,2026-08-18T23:44:39.275504,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,0.03,0.03,0.03,Idle,2.14,2.0,2.0,1.4,-35.1245,138.4725,Market,Battery storage,Storage,-7.01,1104.85
2026-08-19 10:00:00,2026-08-19T00:00:38.416381,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,-0.0,-0.0,0.0,Idle,2.14,2.0,2.0,0.0,-35.1245,138.4725,Market,Battery storage,Storage,-8.0,1078.8
2026-08-19 11:15:00,2026-08-19T01:15:23.567734,Christies Beach Wastewater Treatment Plant (CBWWBA1),Christies Beach Wastewater Treatment Plant,CBWWBA1,SA1,South Australian Water Corporation,Bidirectional Unit,0.0,0.0,0.0,Idle,2.14,2.0,2.0,0.0,-35.1245,138.4725,Market,Battery storage,Storage,-14.99,946.19
